Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Trip Served,Mode,Wait Time (min),Departure Time,Arrival Time,Duration (min),Origin [lat],Origin [lon],Destination [lat],Destination [lon],Distance (m)
1681,00:56:02,false,30,65000.0,2.2222222222222223,0,package0,true,1,5.2,00:26:14,00:56:02,29.8,-71.086885,42.37212699999988,-71.12392810591183,42.388292994269825,3572.407063507447
1923,01:04:06,false,30,65000.0,2.2222222222222223,0,package1,true,1,2.9,01:01:56,01:04:06,2.1666666666666665,-71.11851899999999,42.37028199999989,-71.11994,42.37206899999988,245.02946860035706
2002,01:06:44,false,30,65000.0,2.2222222222222223,0,package2,true,1,0.5666666666666667,00:59:36,01:06:44,7.133333333333334,-71.119396,42.37309199999988,-71.113837,42.37768999999988,744.5826635334597
6580,03:39:20,false,30,65000.0,2.2222222222222223,0,package3,true,1,3.8,03:32:50,03:39:20,6.5,-71.109872,42.36911099999988,-71.11631324605207,42.37241865360796,792.4082112298787
8450,04:41:40,false,30,65000.0,2.2222222222222223,0,package4,true,1,4.7,04:32:44,04:41:40,8.933333333333334,-71.120337,42.389246999999884,-71.12309320793717,42.38225684188844,831.0074935570913
8982,04:59:24,false,30,65000.0,2.2222222222222223,0,package5,true,1,5.966666666666667,04:52:00,04:59:24,7.4,-71.102333,42.36434299999986,-71.10748925917198,42.357586756743466,919.8938848750672
9722,05:24:04,false,30,65000.0,2.2222222222222223,0,package6,true,1,3.8,05:00:50,05:24:04,23.233333333333334,-71.075326,42.368018999999876,-71.10507469089406,42.36266151562827,2612.31011691558
9835,05:27:50,false,30,65000.0,2.2222222222222223,0,package8,true,1,3.066666666666667,05:11:06,05:27:50,16.733333333333334,-71.121151,42.37418899999989,-71.1108903,42.359209899999875,1906.2626410251062
9847,05:28:14,false,30,65000.0,2.2222222222222223,0,package7,true,1,0.8333333333333334,05:02:52,05:28:14,25.366666666666667,-71.116945,42.37270799999988,-71.08187540803797,42.372206568575464,2932.689460788504
9922,05:30:44,false,30,65000.0,2.2222222222222223,0,package9,true,1,3.9,05:23:56,05:30:44,6.8,-71.095093,42.37315399999987,-71.09801169746027,42.37073626287468,700.0976099985592
10026,05:34:12,false,30,65000.0,2.2222222222222223,0,package10,true,1,7.9,05:30:56,05:34:12,3.2666666666666666,-71.09047,42.36164899999987,-71.0876848536742,42.36321885202476,461.7569288167385
10193,05:39:46,false,30,65000.0,2.2222222222222223,0,package13,true,1,4.333333333333333,05:38:22,05:39:46,1.4,-71.116945,42.37270799999988,-71.11631324605207,42.37241865360796,131.19062653062053
10253,05:41:46,false,30,65000.0,2.2222222222222223,0,package12,true,1,6.833333333333333,05:36:52,05:41:46,4.9,-71.09047,42.36164899999987,-71.08743,42.360622999999876,472.27501136883564
10276,05:42:32,false,30,65000.0,2.2222222222222223,0,package11,true,1,8.533333333333333,05:36:34,05:42:32,5.966666666666667,-71.095093,42.37315399999987,-71.09937807321928,42.37015937794567,689.8370024718132
10491,05:49:42,false,30,65000.0,2.2222222222222223,0,package16,true,1,3.066666666666667,05:41:06,05:49:42,8.6,-71.09047,42.36164899999987,-71.082562,42.365951999999865,1041.7194727697706
10532,05:51:04,false,30,65000.0,2.2222222222222223,0,package14,true,1,4.833333333333333,05:40:52,05:51:04,10.2,-71.095093,42.37315399999987,-71.10712890649259,42.369591906262954,1150.3451007168774
10620,05:54:00,false,30,65000.0,2.2222222222222223,0,package18,true,1,3.8666666666666667,05:47:54,05:54:00,6.1,-71.09047,42.36164899999987,-71.09384525746042,42.35731286087455,684.2537750985305
10653,05:55:06,false,30,65000.0,2.2222222222222223,0,package15,true,1,9.5,05:47:32,05:55:06,7.566666666666666,-71.095093,42.37315399999987,-71.08906396371064,42.368771159593265,788.085883142413
10663,05:55:26,false,30,65000.0,2.2222222222222223,0,package17,true,1,8.8,05:46:50,05:55:26,8.6,-71.09047,42.36164899999987,-71.082562,42.365951999999865,1041.7194727697706
10663,05:55:26,false,30,65000.0,2.2222222222222223,0,package22,true,1,1.9333333333333333,05:52:58,05:55:26,2.466666666666667,-71.07982,42.372245999999876,-71.07753522467306,42.37180641535293,277.0516925573418
10731,05:57:42,false,30,65000.0,2.2222222222222223,0,package21,true,1,1.9,05:52:56,05:57:42,4.766666666666667,-71.08203500000002,42.36451199999987,-71.0861518,42.36727539999986,483.25504537539837
10748,05:58:16,false,30,65000.0,2.2222222222222223,0,package19,true,1,5.1,05:50:08,05:58:16,8.133333333333333,-71.095093,42.37315399999987,-71.0961805615228,42.36580942545719,997.7501226866794
10800,06:00:00,false,30,65000.0,2.2222222222222223,0,package20,true,1,6.866666666666666,05:56:54,06:00:00,3.1,-71.096228,42.36132899999988,-71.09995580788264,42.36284920658887,391.31370454172213
11009,06:06:58,false,30,65000.0,2.2222222222222223,0,package27,true,1,11.5,06:05:32,06:06:58,1.4333333333333333,-71.08203500000002,42.36451199999987,-71.081379,42.364368999999876,105.69875945428646
11052,06:08:24,false,30,65000.0,2.2222222222222223,0,package31,true,1,4.1,06:07:08,06:08:24,1.2666666666666666,-71.08259,42.36490999999987,-71.08192419192879,42.36602282408538,159.83687730650792
11105,06:10:10,false,30,65000.0,2.2222222222222223,0,package23,true,1,4.766666666666667,05:56:48,06:10:10,13.366666666666667,-71.08203500000002,42.36451199999987,-71.097672,42.36956499999988,1464.8087462789924
11138,06:11:16,false,30,65000.0,2.2222222222222223,0,package24,true,1,12.5,06:04:32,06:11:16,6.733333333333333,-71.09047,42.36164899999987,-71.08403299999999,42.36430499999988,790.2106440810712
11186,06:12:52,false,30,65000.0,2.2222222222222223,0,package29,true,1,4.166666666666667,06:06:12,06:12:52,6.666666666666667,-71.11823199999999,42.38838799999988,-71.11244918435035,42.3821615527478,864.9930749628223
11193,06:13:06,false,30,65000.0,2.2222222222222223,0,package33,true,1,3.0,06:13:02,06:13:06,0.06666666666666667,-71.120423,42.37202699999988,-71.11994,42.37206899999988,48.18097637980216
11286,06:16:12,false,30,65000.0,2.2222222222222223,0,package26,true,1,10.233333333333333,06:04:16,06:16:12,11.933333333333334,-71.095093,42.37315399999987,-71.08357027180823,42.36852678416375,1251.0367616210206
11387,06:19:34,false,30,65000.0,2.2222222222222223,0,package34,true,1,4.666666666666667,06:15:42,06:19:34,3.8666666666666667,-71.083318,42.37128099999988,-71.08160981849095,42.368220244450875,387.16222678872185
11409,06:20:18,false,30,65000.0,2.2222222222222223,0,package25,true,1,1.7,05:55:44,06:20:18,24.566666666666666,-71.119372,42.38941499999988,-71.13475799999999,42.373949999999866,2342.486213993715
11538,06:24:36,false,30,65000.0,2.2222222222222223,0,package32,true,1,7.233333333333333,06:13:16,06:24:36,11.333333333333334,-71.09047,42.36164899999987,-71.103274,42.354987999999885,1329.7944172269022
11610,06:27:00,false,30,65000.0,2.2222222222222223,0,package38,true,1,4.933333333333334,06:23:58,06:27:00,3.033333333333333,-71.07982,42.372245999999876,-71.08106080687463,42.36996724548553,350.59749138542963
11615,06:27:10,false,30,65000.0,2.2222222222222223,0,package36,true,1,6.4,06:25:26,06:27:10,1.7333333333333334,-71.10085699999999,42.36402499999988,-71.099631,42.36357899999989,154.9103271090131
11677,06:29:14,false,30,65000.0,2.2222222222222223,0,package28,true,1,4.333333333333333,06:05:22,06:29:14,23.866666666666667,-71.103734,42.365674999999875,-71.13205575888934,42.381922062201426,2977.4978288054144
11722,06:30:44,false,30,65000.0,2.2222222222222223,0,package30,true,1,3.6333333333333333,06:05:40,06:30:44,25.066666666666666,-71.08247,42.363322999999895,-71.11301374746243,42.35840397355081,2752.101498083049
11808,06:33:36,false,30,65000.0,2.2222222222222223,0,package43,true,1,6.3,06:31:20,06:33:36,2.2666666666666666,-71.077794,42.36981699999988,-71.0773,42.37058199999989,148.86398655168264
