Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Trip Served,Mode,Wait Time (min),Departure Time,Arrival Time,Duration (min),Origin [lat],Origin [lon],Destination [lat],Destination [lon],Distance (m)
899,00:29:58,true,200,50000.0,2.2222222222222223,50,package0,true,2,0.8,00:21:50,00:29:58,8.133333333333333,-71.086885,42.37212699999988,-71.12392810591183,42.388292994269825,3572.407063507447
1802,01:00:04,true,200,50000.0,2.2222222222222223,50,package1,true,2,0.4,00:59:26,01:00:04,0.6333333333333333,-71.11851899999999,42.37028199999989,-71.11994,42.37206899999988,245.02946860035706
1850,01:01:40,true,200,50000.0,2.2222222222222223,50,package2,true,2,0.6,00:59:38,01:01:40,2.033333333333333,-71.119396,42.37309199999988,-71.113837,42.37768999999988,744.5826635334597
6375,03:32:30,true,200,50000.0,2.2222222222222223,50,package3,true,2,1.2333333333333334,03:30:16,03:32:30,2.2333333333333334,-71.109872,42.36911099999988,-71.11631324605207,42.37241865360796,792.4082112298787
8175,04:32:30,true,200,50000.0,2.2222222222222223,50,package4,true,2,1.3333333333333333,04:29:22,04:32:30,3.1333333333333333,-71.120337,42.389246999999884,-71.12309320793717,42.38225684188844,831.0074935570913
8664,04:48:48,true,200,50000.0,2.2222222222222223,50,package5,true,2,0.6666666666666666,04:46:42,04:48:48,2.1,-71.102333,42.36434299999986,-71.10748925917198,42.357586756743466,919.8938848750672
9119,05:03:58,true,200,50000.0,2.2222222222222223,50,package6,true,2,0.6666666666666666,04:57:42,05:03:58,6.266666666666667,-71.075326,42.368018999999876,-71.10507469089406,42.36266151562827,2612.31011691558
9281,05:09:22,true,200,50000.0,2.2222222222222223,50,package7,true,2,0.3,05:02:20,05:09:22,7.033333333333333,-71.116945,42.37270799999988,-71.08187540803797,42.372206568575464,2932.689460788504
9407,05:13:34,true,200,50000.0,2.2222222222222223,50,package8,true,2,0.9,05:08:56,05:13:34,4.633333333333334,-71.121151,42.37418899999989,-71.1108903,42.359209899999875,1906.2626410251062
9736,05:24:32,true,200,50000.0,2.2222222222222223,50,package9,true,2,1.1666666666666667,05:21:12,05:24:32,3.3333333333333335,-71.095093,42.37315399999987,-71.09801169746027,42.37073626287468,700.0976099985592
9774,05:25:48,true,200,50000.0,2.2222222222222223,50,package10,true,2,1.6666666666666667,05:24:42,05:25:48,1.1,-71.09047,42.36164899999987,-71.0876848536742,42.36321885202476,461.7569288167385
9939,05:31:18,true,200,50000.0,2.2222222222222223,50,package11,true,2,0.9666666666666667,05:29:00,05:31:18,2.3,-71.095093,42.37315399999987,-71.09937807321928,42.37015937794567,689.8370024718132
10005,05:33:30,true,200,50000.0,2.2222222222222223,50,package12,true,2,1.3,05:31:20,05:33:30,2.1666666666666665,-71.09047,42.36164899999987,-71.08743,42.360622999999876,472.27501136883564
10059,05:35:18,true,200,50000.0,2.2222222222222223,50,package13,true,2,0.4,05:34:26,05:35:18,0.8666666666666667,-71.116945,42.37270799999988,-71.11631324605207,42.37241865360796,131.19062653062053
10198,05:39:56,true,200,50000.0,2.2222222222222223,50,package14,true,2,1.1333333333333333,05:37:10,05:39:56,2.7666666666666666,-71.095093,42.37315399999987,-71.10712890649259,42.369591906262954,1150.3451007168774
10252,05:41:44,true,200,50000.0,2.2222222222222223,50,package15,true,2,1.2666666666666666,05:39:18,05:41:44,2.433333333333333,-71.095093,42.37315399999987,-71.08906396371064,42.368771159593265,788.085883142413
10258,05:41:56,true,200,50000.0,2.2222222222222223,50,package16,true,2,1.3,05:39:20,05:41:56,2.6,-71.09047,42.36164899999987,-71.082562,42.365951999999865,1041.7194727697706
10266,05:42:12,true,200,50000.0,2.2222222222222223,50,package17,true,2,1.5666666666666667,05:39:36,05:42:12,2.6,-71.09047,42.36164899999987,-71.082562,42.365951999999865,1041.7194727697706
10443,05:48:06,true,200,50000.0,2.2222222222222223,50,package18,true,2,2.2666666666666666,05:46:18,05:48:06,1.8,-71.09047,42.36164899999987,-71.09384525746042,42.35731286087455,684.2537750985305
10469,05:48:58,true,200,50000.0,2.2222222222222223,50,package19,true,2,1.4,05:46:26,05:48:58,2.533333333333333,-71.095093,42.37315399999987,-71.0961805615228,42.36580942545719,997.7501226866794
10567,05:52:14,true,200,50000.0,2.2222222222222223,50,package20,true,2,1.1666666666666667,05:51:12,05:52:14,1.0333333333333334,-71.096228,42.36132899999988,-71.09995580788264,42.36284920658887,391.31370454172213
10585,05:52:50,true,200,50000.0,2.2222222222222223,50,package22,true,2,0.6,05:51:38,05:52:50,1.2,-71.07982,42.372245999999876,-71.07753522467306,42.37180641535293,277.0516925573418
10590,05:53:00,true,200,50000.0,2.2222222222222223,50,package21,true,2,0.6,05:51:38,05:53:00,1.3666666666666667,-71.08203500000002,42.36451199999987,-71.0861518,42.36727539999986,483.25504537539837
10667,05:55:34,true,200,50000.0,2.2222222222222223,50,package24,true,2,1.6666666666666667,05:53:42,05:55:34,1.8666666666666667,-71.09047,42.36164899999987,-71.08403299999999,42.36430499999988,790.2106440810712
10683,05:56:06,true,200,50000.0,2.2222222222222223,50,package27,true,2,1.3666666666666667,05:55:24,05:56:06,0.7,-71.08203500000002,42.36451199999987,-71.081379,42.364368999999876,105.69875945428646
10705,05:56:50,true,200,50000.0,2.2222222222222223,50,package23,true,2,0.6,05:52:38,05:56:50,4.2,-71.08203500000002,42.36451199999987,-71.097672,42.36956499999988,1464.8087462789924
10777,05:59:14,true,200,50000.0,2.2222222222222223,50,package26,true,2,1.3666666666666667,05:55:24,05:59:14,3.8333333333333335,-71.095093,42.37315399999987,-71.08357027180823,42.36852678416375,1251.0367616210206
10879,06:02:38,true,200,50000.0,2.2222222222222223,50,package25,true,2,1.3,05:55:20,06:02:38,7.3,-71.119372,42.38941499999988,-71.13475799999999,42.373949999999866,2342.486213993715
10916,06:03:52,true,200,50000.0,2.2222222222222223,50,package31,true,2,0.4,06:03:26,06:03:52,0.43333333333333335,-71.08259,42.36490999999987,-71.08192419192879,42.36602282408538,159.83687730650792
10962,06:05:24,true,200,50000.0,2.2222222222222223,50,package29,true,2,1.4666666666666666,06:03:30,06:05:24,1.9,-71.11823199999999,42.38838799999988,-71.11244918435035,42.3821615527478,864.9930749628223
11046,06:08:12,true,200,50000.0,2.2222222222222223,50,package28,true,2,0.6333333333333333,06:01:40,06:08:12,6.533333333333333,-71.103734,42.365674999999875,-71.13205575888934,42.381922062201426,2977.4978288054144
11111,06:10:22,true,200,50000.0,2.2222222222222223,50,package30,true,2,0.7,06:02:44,06:10:22,7.633333333333334,-71.08247,42.363322999999895,-71.11301374746243,42.35840397355081,2752.101498083049
11130,06:11:00,true,200,50000.0,2.2222222222222223,50,package33,true,2,0.9,06:10:56,06:11:00,0.06666666666666667,-71.120423,42.37202699999988,-71.11994,42.37206899999988,48.18097637980216
11156,06:11:52,true,200,50000.0,2.2222222222222223,50,package32,true,2,1.8333333333333333,06:07:52,06:11:52,4.0,-71.09047,42.36164899999987,-71.103274,42.354987999999885,1329.7944172269022
11194,06:13:08,true,200,50000.0,2.2222222222222223,50,package34,true,2,0.8,06:11:50,06:13:08,1.3,-71.083318,42.37128099999988,-71.08160981849095,42.368220244450875,387.16222678872185
11423,06:20:46,true,200,50000.0,2.2222222222222223,50,package36,true,2,1.1333333333333333,06:20:10,06:20:46,0.6,-71.10085699999999,42.36402499999988,-71.099631,42.36357899999989,154.9103271090131
11427,06:20:54,true,200,50000.0,2.2222222222222223,50,package38,true,2,0.9,06:19:56,06:20:54,0.9666666666666667,-71.07982,42.372245999999876,-71.08106080687463,42.36996724548553,350.59749138542963
11476,06:22:32,true,200,50000.0,2.2222222222222223,50,package35,true,2,1.0,06:16:02,06:22:32,6.5,-71.075408,42.37195999999987,-71.104452,42.36563099999987,2527.8235438377783
11508,06:23:36,true,200,50000.0,2.2222222222222223,50,package39,true,2,0.5,06:19:32,06:23:36,4.066666666666666,-71.118965,42.373370999999885,-71.0981302081539,42.36959949085267,1788.5336026710502
11601,06:26:42,true,200,50000.0,2.2222222222222223,50,package44,true,2,1.0333333333333334,06:26:04,06:26:42,0.6333333333333333,-71.1114,42.36962799999989,-71.1131418,42.36995179999989,196.786817989578
11611,06:27:02,true,200,50000.0,2.2222222222222223,50,package43,true,2,0.8333333333333334,06:25:52,06:27:02,1.1666666666666667,-71.077794,42.36981699999988,-71.0773,42.37058199999989,148.86398655168264
11621,06:27:22,true,200,50000.0,2.2222222222222223,50,package37,true,2,1.8333333333333333,06:20:52,06:27:22,6.5,-71.11823199999999,42.38838799999988,-71.09647904322009,42.366674525000334,3024.131841371541
