Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Trip Served,Mode,Wait Time (min),Departure Time,Arrival Time,Duration (min),Origin [lat],Origin [lon],Destination [lat],Destination [lon],Distance (m)
899,00:29:58,true,200,50000.0,2.2222222222222223,25,package0,true,2,0.8,00:21:50,00:29:58,8.133333333333333,-71.086885,42.37212699999988,-71.12392810591183,42.388292994269825,3572.407063507447
1807,01:00:14,true,200,50000.0,2.2222222222222223,25,package1,true,2,0.5666666666666667,00:59:36,01:00:14,0.6333333333333333,-71.11851899999999,42.37028199999989,-71.11994,42.37206899999988,245.02946860035706
1880,01:02:40,true,200,50000.0,2.2222222222222223,25,package2,true,2,1.6,01:00:38,01:02:40,2.033333333333333,-71.119396,42.37309199999988,-71.113837,42.37768999999988,744.5826635334597
6380,03:32:40,true,200,50000.0,2.2222222222222223,25,package3,true,2,1.4,03:30:26,03:32:40,2.2333333333333334,-71.109872,42.36911099999988,-71.11631324605207,42.37241865360796,792.4082112298787
8161,04:32:02,true,200,50000.0,2.2222222222222223,25,package4,true,2,0.8666666666666667,04:28:54,04:32:02,3.1333333333333333,-71.120337,42.389246999999884,-71.12309320793717,42.38225684188844,831.0074935570913
8705,04:50:10,true,200,50000.0,2.2222222222222223,25,package5,true,2,2.033333333333333,04:48:04,04:50:10,2.1,-71.102333,42.36434299999986,-71.10748925917198,42.357586756743466,919.8938848750672
9137,05:04:34,true,200,50000.0,2.2222222222222223,25,package6,true,2,1.2666666666666666,04:58:18,05:04:34,6.266666666666667,-71.075326,42.368018999999876,-71.10507469089406,42.36266151562827,2612.31011691558
9281,05:09:22,true,200,50000.0,2.2222222222222223,25,package7,true,2,0.3,05:02:20,05:09:22,7.033333333333333,-71.116945,42.37270799999988,-71.08187540803797,42.372206568575464,2932.689460788504
9407,05:13:34,true,200,50000.0,2.2222222222222223,25,package8,true,2,0.9,05:08:56,05:13:34,4.633333333333334,-71.121151,42.37418899999989,-71.1108903,42.359209899999875,1906.2626410251062
9730,05:24:20,true,200,50000.0,2.2222222222222223,25,package9,true,2,0.9666666666666667,05:21:00,05:24:20,3.3333333333333335,-71.095093,42.37315399999987,-71.09801169746027,42.37073626287468,700.0976099985592
9783,05:26:06,true,200,50000.0,2.2222222222222223,25,package10,true,2,1.9666666666666666,05:25:00,05:26:06,1.1,-71.09047,42.36164899999987,-71.0876848536742,42.36321885202476,461.7569288167385
9939,05:31:18,true,200,50000.0,2.2222222222222223,25,package11,true,2,0.9666666666666667,05:29:00,05:31:18,2.3,-71.095093,42.37315399999987,-71.09937807321928,42.37015937794567,689.8370024718132
10005,05:33:30,true,200,50000.0,2.2222222222222223,25,package12,true,2,1.3,05:31:20,05:33:30,2.1666666666666665,-71.09047,42.36164899999987,-71.08743,42.360622999999876,472.27501136883564
10097,05:36:34,true,200,50000.0,2.2222222222222223,25,package13,true,2,1.6666666666666667,05:35:42,05:36:34,0.8666666666666667,-71.116945,42.37270799999988,-71.11631324605207,42.37241865360796,131.19062653062053
10205,05:40:10,true,200,50000.0,2.2222222222222223,25,package14,true,2,1.3666666666666667,05:37:24,05:40:10,2.7666666666666666,-71.095093,42.37315399999987,-71.10712890649259,42.369591906262954,1150.3451007168774
10257,05:41:54,true,200,50000.0,2.2222222222222223,25,package15,true,2,1.4333333333333333,05:39:28,05:41:54,2.433333333333333,-71.095093,42.37315399999987,-71.08906396371064,42.368771159593265,788.085883142413
10258,05:41:56,true,200,50000.0,2.2222222222222223,25,package16,true,2,1.3,05:39:20,05:41:56,2.6,-71.09047,42.36164899999987,-71.082562,42.365951999999865,1041.7194727697706
10305,05:43:30,true,200,50000.0,2.2222222222222223,25,package17,true,2,2.8666666666666667,05:40:54,05:43:30,2.6,-71.09047,42.36164899999987,-71.082562,42.365951999999865,1041.7194727697706
10444,05:48:08,true,200,50000.0,2.2222222222222223,25,package18,true,2,2.3,05:46:20,05:48:08,1.8,-71.09047,42.36164899999987,-71.09384525746042,42.35731286087455,684.2537750985305
10511,05:50:22,true,200,50000.0,2.2222222222222223,25,package19,true,2,2.8,05:47:50,05:50:22,2.533333333333333,-71.095093,42.37315399999987,-71.0961805615228,42.36580942545719,997.7501226866794
10567,05:52:14,true,200,50000.0,2.2222222222222223,25,package20,true,2,1.1666666666666667,05:51:12,05:52:14,1.0333333333333334,-71.096228,42.36132899999988,-71.09995580788264,42.36284920658887,391.31370454172213
10585,05:52:50,true,200,50000.0,2.2222222222222223,25,package22,true,2,0.6,05:51:38,05:52:50,1.2,-71.07982,42.372245999999876,-71.07753522467306,42.37180641535293,277.0516925573418
10590,05:53:00,true,200,50000.0,2.2222222222222223,25,package21,true,2,0.6,05:51:38,05:53:00,1.3666666666666667,-71.08203500000002,42.36451199999987,-71.0861518,42.36727539999986,483.25504537539837
10667,05:55:34,true,200,50000.0,2.2222222222222223,25,package24,true,2,1.6666666666666667,05:53:42,05:55:34,1.8666666666666667,-71.09047,42.36164899999987,-71.08403299999999,42.36430499999988,790.2106440810712
10705,05:56:50,true,200,50000.0,2.2222222222222223,25,package23,true,2,0.6,05:52:38,05:56:50,4.2,-71.08203500000002,42.36451199999987,-71.097672,42.36956499999988,1464.8087462789924
10709,05:56:58,true,200,50000.0,2.2222222222222223,25,package27,true,2,2.2333333333333334,05:56:16,05:56:58,0.7,-71.08203500000002,42.36451199999987,-71.081379,42.364368999999876,105.69875945428646
10827,06:00:54,true,200,50000.0,2.2222222222222223,25,package26,true,2,3.033333333333333,05:57:04,06:00:54,3.8333333333333335,-71.095093,42.37315399999987,-71.08357027180823,42.36852678416375,1251.0367616210206
10854,06:01:48,true,200,50000.0,2.2222222222222223,25,package25,true,2,0.4666666666666667,05:54:30,06:01:48,7.3,-71.119372,42.38941499999988,-71.13475799999999,42.373949999999866,2342.486213993715
10916,06:03:52,true,200,50000.0,2.2222222222222223,25,package31,true,2,0.4,06:03:26,06:03:52,0.43333333333333335,-71.08259,42.36490999999987,-71.08192419192879,42.36602282408538,159.83687730650792
10964,06:05:28,true,200,50000.0,2.2222222222222223,25,package29,true,2,1.5333333333333334,06:03:34,06:05:28,1.9,-71.11823199999999,42.38838799999988,-71.11244918435035,42.3821615527478,864.9930749628223
11064,06:08:48,true,200,50000.0,2.2222222222222223,25,package28,true,2,1.2333333333333334,06:02:16,06:08:48,6.533333333333333,-71.103734,42.365674999999875,-71.13205575888934,42.381922062201426,2977.4978288054144
11111,06:10:22,true,200,50000.0,2.2222222222222223,25,package30,true,2,0.7,06:02:44,06:10:22,7.633333333333334,-71.08247,42.363322999999895,-71.11301374746243,42.35840397355081,2752.101498083049
11130,06:11:00,true,200,50000.0,2.2222222222222223,25,package33,true,2,0.9,06:10:56,06:11:00,0.06666666666666667,-71.120423,42.37202699999988,-71.11994,42.37206899999988,48.18097637980216
11170,06:12:20,true,200,50000.0,2.2222222222222223,25,package32,true,2,2.3,06:08:20,06:12:20,4.0,-71.09047,42.36164899999987,-71.103274,42.354987999999885,1329.7944172269022
11194,06:13:08,true,200,50000.0,2.2222222222222223,25,package34,true,2,0.8,06:11:50,06:13:08,1.3,-71.083318,42.37128099999988,-71.08160981849095,42.368220244450875,387.16222678872185
11443,06:21:26,true,200,50000.0,2.2222222222222223,25,package36,true,2,1.8,06:20:50,06:21:26,0.6,-71.10085699999999,42.36402499999988,-71.099631,42.36357899999989,154.9103271090131
11508,06:23:36,true,200,50000.0,2.2222222222222223,25,package35,true,2,2.066666666666667,06:17:06,06:23:36,6.5,-71.075408,42.37195999999987,-71.104452,42.36563099999987,2527.8235438377783
11508,06:23:36,true,200,50000.0,2.2222222222222223,25,package39,true,2,0.5,06:19:32,06:23:36,4.066666666666666,-71.118965,42.373370999999885,-71.0981302081539,42.36959949085267,1788.5336026710502
11563,06:25:26,true,200,50000.0,2.2222222222222223,25,package38,true,2,5.433333333333334,06:24:28,06:25:26,0.9666666666666667,-71.07982,42.372245999999876,-71.08106080687463,42.36996724548553,350.59749138542963
11611,06:27:02,true,200,50000.0,2.2222222222222223,25,package37,true,2,1.5,06:20:32,06:27:02,6.5,-71.11823199999999,42.38838799999988,-71.09647904322009,42.366674525000334,3024.131841371541
11615,06:27:10,true,200,50000.0,2.2222222222222223,25,package44,true,2,1.5,06:26:32,06:27:10,0.6333333333333333,-71.1114,42.36962799999989,-71.1131418,42.36995179999989,196.786817989578
11647,06:28:14,true,200,50000.0,2.2222222222222223,25,package46,true,2,0.43333333333333335,06:27:28,06:28:14,0.7666666666666667,-71.1114,42.36962799999989,-71.11003869562896,42.37038224387264,190.48263533199685
11708,06:30:16,true,200,50000.0,2.2222222222222223,25,package45,true,2,3.7666666666666666,06:28:48,06:30:16,1.4666666666666666,-71.118965,42.373370999999885,-71.117438,42.371218999999876,354.5232344332372
11717,06:30:34,true,200,50000.0,2.2222222222222223,25,package43,true,2,4.366666666666666,06:29:24,06:30:34,1.1666666666666667,-71.077794,42.36981699999988,-71.0773,42.37058199999989,148.86398655168264
11739,06:31:18,true,200,50000.0,2.2222222222222223,25,package40,true,2,6.0,06:29:02,06:31:18,2.2666666666666666,-71.071562,42.367712999999895,-71.07850063191331,42.366242412403096,803.930468657746
11802,06:33:24,true,200,50000.0,2.2222222222222223,25,package41,true,2,3.3,06:26:20,06:33:24,7.066666666666666,-71.118965,42.373370999999885,-71.15363739122618,42.37867488624446,3000.402596878389
11804,06:33:28,true,200,50000.0,2.2222222222222223,25,package42,true,2,2.9,06:25:56,06:33:28,7.533333333333333,-71.118965,42.373370999999885,-71.15206778509447,42.37703553560737,2947.0180285134534
11805,06:33:30,true,200,50000.0,2.2222222222222223,25,package49,true,2,1.8333333333333333,06:31:52,06:33:30,1.6333333333333333,-71.06882399999999,42.36985899999988,-71.07410300000001,42.37171299999988,549.898927564703
11807,06:33:34,true,200,50000.0,2.2222222222222223,25,package47,true,2,1.9333333333333333,06:29:58,06:33:34,3.6,-71.118965,42.373370999999885,-71.10275899999999,42.36517799999989,1631.0028480546862
11814,06:33:48,true,200,50000.0,2.2222222222222223,25,package50,true,2,0.5333333333333333,06:32:34,06:33:48,1.2333333333333334,-71.149096,42.37545099999986,-71.14984064934278,42.37846105462302,491.21488330087493
11950,06:38:20,true,200,50000.0,2.2222222222222223,25,package52,true,2,1.3,06:35:20,06:38:20,3.0,-71.1114,42.36962799999989,-71.10385713609077,42.37289438187524,865.8135293743518
11956,06:38:32,true,200,50000.0,2.2222222222222223,25,package48,true,2,1.6333333333333333,06:30:40,06:38:32,7.866666666666666,-71.103734,42.365674999999875,-71.1207875750093,42.39253323977127,3309.2637812245216
11985,06:39:30,true,200,50000.0,2.2222222222222223,25,package53,true,2,2.1333333333333333,06:37:10,06:39:30,2.3333333333333335,-71.087304,42.362206999999884,-71.090546,42.36188899999986,482.62021631018496
12002,06:40:04,true,200,50000.0,2.2222222222222223,25,package54,true,2,1.3333333333333333,06:38:22,06:40:04,1.7,-71.07982,42.372245999999876,-71.07877301616251,42.372997396889744,225.88849355734115
12029,06:40:58,true,200,50000.0,2.2222222222222223,25,package51,true,2,0.7333333333333333,06:33:46,06:40:58,7.2,-71.083318,42.37128099999988,-71.11943000000001,42.37239899999986,3047.4744629349248
12140,06:44:40,true,200,50000.0,2.2222222222222223,25,package58,true,2,0.7,06:43:44,06:44:40,0.9333333333333333,-71.11647099999999,42.37132899999988,-71.11631324605207,42.37241865360796,156.1116393652023
12271,06:49:02,true,200,50000.0,2.2222222222222223,25,package60,true,2,0.5333333333333333,06:47:34,06:49:02,1.4666666666666666,-71.149096,42.37545099999986,-71.15295963572841,42.37634381172374,435.9195304771021
12273,06:49:06,true,200,50000.0,2.2222222222222223,25,package55,true,2,2.6,06:42:38,06:49:06,6.466666666666667,-71.119949,42.38191999999986,-71.10456900000001,42.36319099999989,2464.1302824198633
12297,06:49:54,true,200,50000.0,2.2222222222222223,25,package61,true,2,1.3333333333333333,06:49:22,06:49:54,0.5333333333333333,-71.1114,42.36962799999989,-71.1103950851475,42.3702466054444,197.64106325641404
12357,06:51:54,true,200,50000.0,2.2222222222222223,25,package57,true,2,0.8,06:42:50,06:51:54,9.066666666666666,-71.075402,42.37193799999988,-71.09635899999999,42.35876399999987,2674.373283288077
12359,06:51:58,true,200,50000.0,2.2222222222222223,25,package59,true,2,2.9,06:46:56,06:51:58,5.033333333333333,-71.07826899999999,42.36611799999987,-71.10168943871713,42.37145868750906,2035.3021060838487
12364,06:52:08,true,200,50000.0,2.2222222222222223,25,package56,true,2,1.5666666666666667,06:43:36,06:52:08,8.533333333333333,-71.11823199999999,42.38838799999988,-71.082562,42.365951999999865,3904.7673283794634
