Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Trip Served,Mode,Wait Time (min),Departure Time,Arrival Time,Duration (min),Origin [lat],Origin [lon],Destination [lat],Destination [lon],Distance (m)
1600,00:53:20,false,150,35000.0,2.2222222222222223,0,package0,true,1,2.5,00:23:32,00:53:20,29.8,-71.086885,42.37212699999988,-71.12392810591183,42.388292994269825,3572.407063507447
1865,01:02:10,false,150,35000.0,2.2222222222222223,0,package1,true,1,0.9666666666666667,01:00:00,01:02:10,2.1666666666666665,-71.11851899999999,42.37028199999989,-71.11994,42.37206899999988,245.02946860035706
2092,01:09:44,false,150,35000.0,2.2222222222222223,0,package2,true,1,3.566666666666667,01:02:36,01:09:44,7.133333333333334,-71.119396,42.37309199999988,-71.113837,42.37768999999988,744.5826635334597
6583,03:39:26,false,150,35000.0,2.2222222222222223,0,package3,true,1,3.9,03:32:56,03:39:26,6.5,-71.109872,42.36911099999988,-71.11631324605207,42.37241865360796,792.4082112298787
8395,04:39:50,false,150,35000.0,2.2222222222222223,0,package4,true,1,2.8666666666666667,04:30:54,04:39:50,8.933333333333334,-71.120337,42.389246999999884,-71.12309320793717,42.38225684188844,831.0074935570913
8830,04:54:20,false,150,35000.0,2.2222222222222223,0,package5,true,1,0.9,04:46:56,04:54:20,7.4,-71.102333,42.36434299999986,-71.10748925917198,42.357586756743466,919.8938848750672
9683,05:22:46,false,150,35000.0,2.2222222222222223,0,package6,true,1,2.5,04:59:32,05:22:46,23.233333333333334,-71.075326,42.368018999999876,-71.10507469089406,42.36266151562827,2612.31011691558
9788,05:26:16,false,150,35000.0,2.2222222222222223,0,package8,true,1,1.5,05:09:32,05:26:16,16.733333333333334,-71.121151,42.37418899999989,-71.1108903,42.359209899999875,1906.2626410251062
9847,05:28:14,false,150,35000.0,2.2222222222222223,0,package7,true,1,0.8333333333333334,05:02:52,05:28:14,25.366666666666667,-71.116945,42.37270799999988,-71.08187540803797,42.372206568575464,2932.689460788504
9914,05:30:28,false,150,35000.0,2.2222222222222223,0,package9,true,1,3.6333333333333333,05:23:40,05:30:28,6.8,-71.095093,42.37315399999987,-71.09801169746027,42.37073626287468,700.0976099985592
10037,05:34:34,false,150,35000.0,2.2222222222222223,0,package10,true,1,8.266666666666667,05:31:18,05:34:34,3.2666666666666666,-71.09047,42.36164899999987,-71.0876848536742,42.36321885202476,461.7569288167385
10108,05:36:56,false,150,35000.0,2.2222222222222223,0,package13,true,1,1.5,05:35:32,05:36:56,1.4,-71.116945,42.37270799999988,-71.11631324605207,42.37241865360796,131.19062653062053
