Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Trip Served,Mode,Wait Time (min),Departure Time,Arrival Time,Duration (min),Origin [lat],Origin [lon],Destination [lat],Destination [lon],Distance (m)
1555,00:51:50,false,180,50000.0,3.0555555555555554,0,package0,true,1,1.0,00:22:02,00:51:50,29.8,-71.086885,42.37212699999988,-71.12392810591183,42.388292994269825,3572.407063507447
1878,01:02:36,false,180,50000.0,3.0555555555555554,0,package1,true,1,1.4,01:00:26,01:02:36,2.1666666666666665,-71.11851899999999,42.37028199999989,-71.11994,42.37206899999988,245.02946860035706
1999,01:06:38,false,180,50000.0,3.0555555555555554,0,package2,true,1,0.4666666666666667,00:59:30,01:06:38,7.133333333333334,-71.119396,42.37309199999988,-71.113837,42.37768999999988,744.5826635334597
6548,03:38:16,false,180,50000.0,3.0555555555555554,0,package3,true,1,2.7333333333333334,03:31:46,03:38:16,6.5,-71.109872,42.36911099999988,-71.11631324605207,42.37241865360796,792.4082112298787
8377,04:39:14,false,180,50000.0,3.0555555555555554,0,package4,true,1,2.2666666666666666,04:30:18,04:39:14,8.933333333333334,-71.120337,42.389246999999884,-71.12309320793717,42.38225684188844,831.0074935570913
8822,04:54:04,false,180,50000.0,3.0555555555555554,0,package5,true,1,0.6333333333333333,04:46:40,04:54:04,7.4,-71.102333,42.36434299999986,-71.10748925917198,42.357586756743466,919.8938848750672
9666,05:22:12,false,180,50000.0,3.0555555555555554,0,package6,true,1,1.9333333333333333,04:58:58,05:22:12,23.233333333333334,-71.075326,42.368018999999876,-71.10507469089406,42.36266151562827,2612.31011691558
9770,05:25:40,false,180,50000.0,3.0555555555555554,0,package8,true,1,0.9,05:08:56,05:25:40,16.733333333333334,-71.121151,42.37418899999989,-71.1108903,42.359209899999875,1906.2626410251062
9828,05:27:36,false,180,50000.0,3.0555555555555554,0,package10,true,1,1.3,05:24:20,05:27:36,3.2666666666666666,-71.09047,42.36164899999987,-71.0876848536742,42.36321885202476,461.7569288167385
9841,05:28:02,false,180,50000.0,3.0555555555555554,0,package7,true,1,0.6333333333333333,05:02:40,05:28:02,25.366666666666667,-71.116945,42.37270799999988,-71.08187540803797,42.372206568575464,2932.689460788504
9851,05:28:22,false,180,50000.0,3.0555555555555554,0,package9,true,1,1.5333333333333334,05:21:34,05:28:22,6.8,-71.095093,42.37315399999987,-71.09801169746027,42.37073626287468,700.0976099985592
10087,05:36:14,false,180,50000.0,3.0555555555555554,0,package11,true,1,2.2333333333333334,05:30:16,05:36:14,5.966666666666667,-71.095093,42.37315399999987,-71.09937807321928,42.37015937794567,689.8370024718132
10090,05:36:20,false,180,50000.0,3.0555555555555554,0,package13,true,1,0.9,05:34:56,05:36:20,1.4,-71.116945,42.37270799999988,-71.11631324605207,42.37241865360796,131.19062653062053
