Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Trip Served,Mode,Wait Time (min),Departure Time,Arrival Time,Duration (min),Origin [lat],Origin [lon],Destination [lat],Destination [lon],Distance (m)
1553,00:51:46,false,180,35000.0,3.0555555555555554,0,package0,true,1,0.9333333333333333,00:21:58,00:51:46,29.8,-71.086885,42.37212699999988,-71.12392810591183,42.388292994269825,3572.407063507447
1864,01:02:08,false,180,35000.0,3.0555555555555554,0,package1,true,1,0.9333333333333333,00:59:58,01:02:08,2.1666666666666665,-71.11851899999999,42.37028199999989,-71.11994,42.37206899999988,245.02946860035706
2016,01:07:12,false,180,35000.0,3.0555555555555554,0,package2,true,1,1.0333333333333334,01:00:04,01:07:12,7.133333333333334,-71.119396,42.37309199999988,-71.113837,42.37768999999988,744.5826635334597
6514,03:37:08,false,180,35000.0,3.0555555555555554,0,package3,true,1,1.6,03:30:38,03:37:08,6.5,-71.109872,42.36911099999988,-71.11631324605207,42.37241865360796,792.4082112298787
8335,04:37:50,false,180,35000.0,3.0555555555555554,0,package4,true,1,0.8666666666666667,04:28:54,04:37:50,8.933333333333334,-71.120337,42.389246999999884,-71.12309320793717,42.38225684188844,831.0074935570913
8829,04:54:18,false,180,35000.0,3.0555555555555554,0,package5,true,1,0.8666666666666667,04:46:54,04:54:18,7.4,-71.102333,42.36434299999986,-71.10748925917198,42.357586756743466,919.8938848750672
9667,05:22:14,false,180,35000.0,3.0555555555555554,0,package6,true,1,1.9666666666666666,04:59:00,05:22:14,23.233333333333334,-71.075326,42.368018999999876,-71.10507469089406,42.36266151562827,2612.31011691558
9793,05:26:26,false,180,35000.0,3.0555555555555554,0,package8,true,1,1.6666666666666667,05:09:42,05:26:26,16.733333333333334,-71.121151,42.37418899999989,-71.1108903,42.359209899999875,1906.2626410251062
9834,05:27:48,false,180,35000.0,3.0555555555555554,0,package9,true,1,0.9666666666666667,05:21:00,05:27:48,6.8,-71.095093,42.37315399999987,-71.09801169746027,42.37073626287468,700.0976099985592
9841,05:28:02,false,180,35000.0,3.0555555555555554,0,package7,true,1,0.6333333333333333,05:02:40,05:28:02,25.366666666666667,-71.116945,42.37270799999988,-71.08187540803797,42.372206568575464,2932.689460788504
9898,05:29:56,false,180,35000.0,3.0555555555555554,0,package10,true,1,3.6333333333333333,05:26:40,05:29:56,3.2666666666666666,-71.09047,42.36164899999987,-71.0876848536742,42.36321885202476,461.7569288167385
10083,05:36:06,false,180,35000.0,3.0555555555555554,0,package11,true,1,2.1,05:30:08,05:36:06,5.966666666666667,-71.095093,42.37315399999987,-71.09937807321928,42.37015937794567,689.8370024718132
10110,05:37:00,false,180,35000.0,3.0555555555555554,0,package13,true,1,1.5666666666666667,05:35:36,05:37:00,1.4,-71.116945,42.37270799999988,-71.11631324605207,42.37241865360796,131.19062653062053
10116,05:37:12,false,180,35000.0,3.0555555555555554,0,package12,true,1,2.2666666666666666,05:32:18,05:37:12,4.9,-71.09047,42.36164899999987,-71.08743,42.360622999999876,472.27501136883564
10424,05:47:28,false,180,35000.0,3.0555555555555554,0,package15,true,1,1.8666666666666667,05:39:54,05:47:28,7.566666666666666,-71.095093,42.37315399999987,-71.08906396371064,42.368771159593265,788.085883142413
10439,05:47:58,false,180,35000.0,3.0555555555555554,0,package14,true,1,1.7333333333333334,05:37:46,05:47:58,10.2,-71.095093,42.37315399999987,-71.10712890649259,42.369591906262954,1150.3451007168774
10485,05:49:30,false,180,35000.0,3.0555555555555554,0,package16,true,1,2.8666666666666667,05:40:54,05:49:30,8.6,-71.09047,42.36164899999987,-71.082562,42.365951999999865,1041.7194727697706
10518,05:50:36,false,180,35000.0,3.0555555555555554,0,package17,true,1,3.966666666666667,05:42:00,05:50:36,8.6,-71.09047,42.36164899999987,-71.082562,42.365951999999865,1041.7194727697706
