Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Trip Served,Mode,Wait Time (min),Departure Time,Arrival Time,Duration (min),Origin [lat],Origin [lon],Destination [lat],Destination [lon],Distance (m)
1573,00:52:26,false,180,35000.0,2.2222222222222223,0,package0,true,1,1.6,00:22:38,00:52:26,29.8,-71.086885,42.37212699999988,-71.12392810591183,42.388292994269825,3572.407063507447
1872,01:02:24,false,180,35000.0,2.2222222222222223,0,package1,true,1,1.2,01:00:14,01:02:24,2.1666666666666665,-71.11851899999999,42.37028199999989,-71.11994,42.37206899999988,245.02946860035706
2040,01:08:00,false,180,35000.0,2.2222222222222223,0,package2,true,1,1.8333333333333333,01:00:52,01:08:00,7.133333333333334,-71.119396,42.37309199999988,-71.113837,42.37768999999988,744.5826635334597
6490,03:36:20,false,180,35000.0,2.2222222222222223,0,package3,true,1,0.8,03:29:50,03:36:20,6.5,-71.109872,42.36911099999988,-71.11631324605207,42.37241865360796,792.4082112298787
8450,04:41:40,false,180,35000.0,2.2222222222222223,0,package4,true,1,4.7,04:32:44,04:41:40,8.933333333333334,-71.120337,42.389246999999884,-71.12309320793717,42.38225684188844,831.0074935570913
8864,04:55:28,false,180,35000.0,2.2222222222222223,0,package5,true,1,2.033333333333333,04:48:04,04:55:28,7.4,-71.102333,42.36434299999986,-71.10748925917198,42.357586756743466,919.8938848750672
9705,05:23:30,false,180,35000.0,2.2222222222222223,0,package6,true,1,3.2333333333333334,05:00:16,05:23:30,23.233333333333334,-71.075326,42.368018999999876,-71.10507469089406,42.36266151562827,2612.31011691558
9788,05:26:16,false,180,35000.0,2.2222222222222223,0,package8,true,1,1.5,05:09:32,05:26:16,16.733333333333334,-71.121151,42.37418899999989,-71.1108903,42.359209899999875,1906.2626410251062
9847,05:28:14,false,180,35000.0,2.2222222222222223,0,package7,true,1,0.8333333333333334,05:02:52,05:28:14,25.366666666666667,-71.116945,42.37270799999988,-71.08187540803797,42.372206568575464,2932.689460788504
9912,05:30:24,false,180,35000.0,2.2222222222222223,0,package9,true,1,3.566666666666667,05:23:36,05:30:24,6.8,-71.095093,42.37315399999987,-71.09801169746027,42.37073626287468,700.0976099985592
9932,05:31:04,false,180,35000.0,2.2222222222222223,0,package10,true,1,4.766666666666667,05:27:48,05:31:04,3.2666666666666666,-71.09047,42.36164899999987,-71.0876848536742,42.36321885202476,461.7569288167385
10122,05:37:24,false,180,35000.0,2.2222222222222223,0,package13,true,1,1.9666666666666666,05:36:00,05:37:24,1.4,-71.116945,42.37270799999988,-71.11631324605207,42.37241865360796,131.19062653062053
10127,05:37:34,false,180,35000.0,2.2222222222222223,0,package11,true,1,3.566666666666667,05:31:36,05:37:34,5.966666666666667,-71.095093,42.37315399999987,-71.09937807321928,42.37015937794567,689.8370024718132
10177,05:39:14,false,180,35000.0,2.2222222222222223,0,package12,true,1,4.3,05:34:20,05:39:14,4.9,-71.09047,42.36164899999987,-71.08743,42.360622999999876,472.27501136883564
