Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Trip Served,Mode,Wait Time (min),Departure Time,Arrival Time,Duration (min),Origin [lat],Origin [lon],Destination [lat],Destination [lon],Distance (m)
1549,00:51:38,false,180,65000.0,2.2222222222222223,0,package0,true,1,0.8,00:21:50,00:51:38,29.8,-71.086885,42.37212699999988,-71.12392810591183,42.388292994269825,3572.407063507447
1873,01:02:26,false,180,65000.0,2.2222222222222223,0,package1,true,1,1.2333333333333334,01:00:16,01:02:26,2.1666666666666665,-71.11851899999999,42.37028199999989,-71.11994,42.37206899999988,245.02946860035706
2002,01:06:44,false,180,65000.0,2.2222222222222223,0,package2,true,1,0.5666666666666667,00:59:36,01:06:44,7.133333333333334,-71.119396,42.37309199999988,-71.113837,42.37768999999988,744.5826635334597
6490,03:36:20,false,180,65000.0,2.2222222222222223,0,package3,true,1,0.8,03:29:50,03:36:20,6.5,-71.109872,42.36911099999988,-71.11631324605207,42.37241865360796,792.4082112298787
8335,04:37:50,false,180,65000.0,2.2222222222222223,0,package4,true,1,0.8666666666666667,04:28:54,04:37:50,8.933333333333334,-71.120337,42.389246999999884,-71.12309320793717,42.38225684188844,831.0074935570913
8827,04:54:14,false,180,65000.0,2.2222222222222223,0,package5,true,1,0.8,04:46:50,04:54:14,7.4,-71.102333,42.36434299999986,-71.10748925917198,42.357586756743466,919.8938848750672
9743,05:24:46,false,180,65000.0,2.2222222222222223,0,package6,true,1,4.5,05:01:32,05:24:46,23.233333333333334,-71.075326,42.368018999999876,-71.10507469089406,42.36266151562827,2612.31011691558
9775,05:25:50,false,180,65000.0,2.2222222222222223,0,package8,true,1,1.0666666666666667,05:09:06,05:25:50,16.733333333333334,-71.121151,42.37418899999989,-71.1108903,42.359209899999875,1906.2626410251062
9847,05:28:14,false,180,65000.0,2.2222222222222223,0,package7,true,1,0.8333333333333334,05:02:52,05:28:14,25.366666666666667,-71.116945,42.37270799999988,-71.08187540803797,42.372206568575464,2932.689460788504
9881,05:29:22,false,180,65000.0,2.2222222222222223,0,package9,true,1,2.533333333333333,05:22:34,05:29:22,6.8,-71.095093,42.37315399999987,-71.09801169746027,42.37073626287468,700.0976099985592
9926,05:30:52,false,180,65000.0,2.2222222222222223,0,package10,true,1,4.566666666666666,05:27:36,05:30:52,3.2666666666666666,-71.09047,42.36164899999987,-71.0876848536742,42.36321885202476,461.7569288167385
10089,05:36:18,false,180,65000.0,2.2222222222222223,0,package13,true,1,0.8666666666666667,05:34:54,05:36:18,1.4,-71.116945,42.37270799999988,-71.11631324605207,42.37241865360796,131.19062653062053
10156,05:38:32,false,180,65000.0,2.2222222222222223,0,package11,true,1,4.533333333333333,05:32:34,05:38:32,5.966666666666667,-71.095093,42.37315399999987,-71.09937807321928,42.37015937794567,689.8370024718132
10196,05:39:52,false,180,65000.0,2.2222222222222223,0,package12,true,1,4.933333333333334,05:34:58,05:39:52,4.9,-71.09047,42.36164899999987,-71.08743,42.360622999999876,472.27501136883564
10491,05:49:42,false,180,65000.0,2.2222222222222223,0,package16,true,1,3.066666666666667,05:41:06,05:49:42,8.6,-71.09047,42.36164899999987,-71.082562,42.365951999999865,1041.7194727697706
10495,05:49:50,false,180,65000.0,2.2222222222222223,0,package17,true,1,3.2,05:41:14,05:49:50,8.6,-71.09047,42.36164899999987,-71.082562,42.365951999999865,1041.7194727697706
10496,05:49:52,false,180,65000.0,2.2222222222222223,0,package14,true,1,3.6333333333333333,05:39:40,05:49:52,10.2,-71.095093,42.37315399999987,-71.10712890649259,42.369591906262954,1150.3451007168774
10525,05:50:50,false,180,65000.0,2.2222222222222223,0,package15,true,1,5.233333333333333,05:43:16,05:50:50,7.566666666666666,-71.095093,42.37315399999987,-71.08906396371064,42.368771159593265,788.085883142413
10620,05:54:00,false,180,65000.0,2.2222222222222223,0,package18,true,1,3.8666666666666667,05:47:54,05:54:00,6.1,-71.09047,42.36164899999987,-71.09384525746042,42.35731286087455,684.2537750985305
10631,05:54:22,false,180,65000.0,2.2222222222222223,0,package20,true,1,1.2333333333333334,05:51:16,05:54:22,3.1,-71.096228,42.36132899999988,-71.09995580788264,42.36284920658887,391.31370454172213
10636,05:54:32,false,180,65000.0,2.2222222222222223,0,package22,true,1,1.0333333333333334,05:52:04,05:54:32,2.466666666666667,-71.07982,42.372245999999876,-71.07753522467306,42.37180641535293,277.0516925573418
10719,05:57:18,false,180,65000.0,2.2222222222222223,0,package19,true,1,4.133333333333334,05:49:10,05:57:18,8.133333333333333,-71.095093,42.37315399999987,-71.0961805615228,42.36580942545719,997.7501226866794
10721,05:57:22,false,180,65000.0,2.2222222222222223,0,package27,true,1,1.9,05:55:56,05:57:22,1.4333333333333333,-71.08203500000002,42.36451199999987,-71.081379,42.364368999999876,105.69875945428646
10724,05:57:28,false,180,65000.0,2.2222222222222223,0,package21,true,1,1.6666666666666667,05:52:42,05:57:28,4.766666666666667,-71.08203500000002,42.36451199999987,-71.0861518,42.36727539999986,483.25504537539837
10878,06:02:36,false,180,65000.0,2.2222222222222223,0,package24,true,1,3.8333333333333335,05:55:52,06:02:36,6.733333333333333,-71.09047,42.36164899999987,-71.08403299999999,42.36430499999988,790.2106440810712
10965,06:05:30,false,180,65000.0,2.2222222222222223,0,package31,true,1,1.2,06:04:14,06:05:30,1.2666666666666666,-71.08259,42.36490999999987,-71.08192419192879,42.36602282408538,159.83687730650792
11019,06:07:18,false,180,65000.0,2.2222222222222223,0,package23,true,1,1.9,05:53:56,06:07:18,13.366666666666667,-71.08203500000002,42.36451199999987,-71.097672,42.36956499999988,1464.8087462789924
11113,06:10:26,false,180,65000.0,2.2222222222222223,0,package26,true,1,4.466666666666667,05:58:30,06:10:26,11.933333333333334,-71.095093,42.37315399999987,-71.08357027180823,42.36852678416375,1251.0367616210206
11121,06:10:42,false,180,65000.0,2.2222222222222223,0,package33,true,1,0.6,06:10:38,06:10:42,0.06666666666666667,-71.120423,42.37202699999988,-71.11994,42.37206899999988,48.18097637980216
11145,06:11:30,false,180,65000.0,2.2222222222222223,0,package29,true,1,2.8,06:04:50,06:11:30,6.666666666666667,-71.11823199999999,42.38838799999988,-71.11244918435035,42.3821615527478,864.9930749628223
11259,06:15:18,false,180,65000.0,2.2222222222222223,0,package34,true,1,0.4,06:11:26,06:15:18,3.8666666666666667,-71.083318,42.37128099999988,-71.08160981849095,42.368220244450875,387.16222678872185
11385,06:19:30,false,180,65000.0,2.2222222222222223,0,package25,true,1,0.9,05:54:56,06:19:30,24.566666666666666,-71.119372,42.38941499999988,-71.13475799999999,42.373949999999866,2342.486213993715
11440,06:21:20,false,180,65000.0,2.2222222222222223,0,package36,true,1,0.5666666666666667,06:19:36,06:21:20,1.7333333333333334,-71.10085699999999,42.36402499999988,-71.099631,42.36357899999989,154.9103271090131
11475,06:22:30,false,180,65000.0,2.2222222222222223,0,package32,true,1,5.133333333333334,06:11:10,06:22:30,11.333333333333334,-71.09047,42.36164899999987,-71.103274,42.354987999999885,1329.7944172269022
11520,06:24:00,false,180,65000.0,2.2222222222222223,0,package38,true,1,1.9333333333333333,06:20:58,06:24:00,3.033333333333333,-71.07982,42.372245999999876,-71.08106080687463,42.36996724548553,350.59749138542963
